Temperature,Moisture,Rainfall,PH,Nitrogen,Phosphorous,Potassium,Carbon,Soil,Crop,Fertilizer
24.15665692,0.747645176,43.77306142,6.808619522,86.96971052,150.9811191,126.9870463,1.439189548,Loamy Soil,Watermelon,Balanced Npk Fertilizer
25.19855887,0.575929572,83.17598531,7.002178339,59.54583061,134.2880553,143.0407416,0.680954094,Neutral Soil,Black Gram,Compost
14.28942658,0.648373874,125.2545578,5.85411927,51.99010938,40.73532321,63.28657609,1.1590846,Acidic Soil,Kidney Beans,Dap
23.34167386,0.597442045,117.8672048,6.030738503,51.71196451,40.43252567,0.0,2.099741012,Acidic Soil,Kidney Beans,Dap
36.99690726,0.779101608,179.3203832,5.128954764,60.01130576,36.02767916,52.36854186,2.299650793,Peaty Soil,Pigeon Peas,Dap
19.17245213,0.635732328,67.91279231,7.715627749,52.70524472,42.07631535,66.54739361,1.018945137,Loamy Soil,Chickpea,Dap
33.66162781,0.825116973,100.5750981,5.484848183,60.95837715,38.91019201,43.92998234,0.871634392,Peaty Soil,Mango,Dap
25.05906675,0.606473384,96.16524521,6.41873608,60.32275925,62.34398737,54.34006644,1.198178086,Acidic Soil,Banana,Water Retaining Fertilizer
24.07028937,0.750193702,105.6913934,6.655426974,55.23265405,130.809544,95.68343278,0.624886847,Loamy Soil,Cotton,Compost
20.13263588,0.476638009,94.15726,7.092157022,59.15699612,143.6879579,146.4299063,1.539593855,Neutral Soil,Pomegranate,Water Retaining Fertilizer
19.33041694,0.972361206,72.4134479,5.771066797,52.38774966,37.05024742,45.40180246,0.975008174,Acidic Soil,Kidney Beans,Dap
30.38520571,0.501940692,54.56490557,6.300061032,54.93681724,60.89226107,159.5640307,1.676632684,Acidic Soil,Mung Bean,Water Retaining Fertilizer
29.89885071,0.733620532,42.56316605,6.989904693,56.46079255,142.3057661,91.25740925,0.859030432,Loamy Soil,Mung Bean,Compost
28.92315987,0.74657973,306.0816006,7.061114456,55.44482895,0.0,73.95660761,1.587974944,Loamy Soil,Black Gram,Dap
41.54960411,0.582475332,52.45232122,6.009658684,52.50684454,38.95836956,38.46100872,0.529102304,Acidic Soil,Millet,Dap
22.81511471,0.560532194,97.00731272,5.991634018,60.51276331,54.46141481,55.19424931,1.339669323,Acidic Soil,Cotton,Lime
26.46927778,0.788961311,50.35121808,3.908612908,53.86523244,143.6947571,55.38656371,1.260996434,Loamy Soil,Muskmelon,Lime
33.5838656,0.637969265,73.4837194,6.831675689,57.26814684,137.4513959,97.12268891,1.947090523,Loamy Soil,Black Gram,Water Retaining Fertilizer
10.44552289,0.450359318,65.67791399,5.837304997,54.91278012,53.83752797,47.12876642,2.168734347,Acidic Soil,Grapes,Muriate Of Potash
28.35983624,0.438292682,165.5882177,7.863067625,71.19190288,61.18545511,74.01493497,1.75093894,Peaty Soil,Sugarcane,Water Retaining Fertilizer
27.30451454,0.397741948,50.08650305,6.939099172,35.52771842,110.8076418,62.85254515,1.736462136,Neutral Soil,Mung Bean,Urea
24.67431337,0.682446582,82.7492205,5.650362403,60.36991277,56.46493219,53.07808791,2.273482412,Acidic Soil,Cotton,Lime
27.25591103,0.482032737,122.9185009,5.608284323,65.76106876,47.76820896,53.68538245,1.964202505,Acidic Soil,Banana,Dap
39.75890948,0.972361206,38.42018446,7.48892409,52.18941818,39.75784999,52.6496016,1.062248941,Peaty Soil,Millet,Dap
22.81158626,0.503196909,68.16884468,5.654737915,58.57680811,44.17057407,42.82340215,1.27284033,Acidic Soil,Maize,Dap
37.32252566,0.790974471,0.0,4.878943741,58.23534622,35.33537361,45.51047623,2.13204943,Peaty Soil,Mango,Dap
25.70728198,0.581738506,106.1883948,7.64602931,60.72528375,71.11154898,67.09489815,1.596860453,Peaty Soil,Orange,Water Retaining Fertilizer
50.17984508,0.519776932,144.33941,6.328820147,72.05108994,60.59926446,61.2885073,1.805914231,Acidic Soil,Sugarcane,Water Retaining Fertilizer
33.41808563,0.727380878,36.96116592,6.177727212,55.46596346,49.65386371,50.22792978,2.019537864,Peaty Soil,Muskmelon,Dap
25.59423212,0.439662111,42.00073223,9.512412306,53.56050023,49.35683448,38.57777471,0.858753238,Peaty Soil,Moth Beans,Dap
26.96955934,0.406462239,46.02613258,6.917280205,35.52771842,110.9469197,55.51872243,1.188181159,Neutral Soil,Mung Bean,Urea
22.0124235,0.685351021,67.89075341,7.719176113,62.74636159,105.2717262,159.5640307,1.818743573,Loamy Soil,Cotton,Water Retaining Fertilizer
28.75267159,0.768749826,44.20042444,9.141355416,55.23718077,36.5663626,47.45891712,1.154307167,Peaty Soil,Moth Beans,Dap
18.85644399,0.805243902,86.09197585,5.822705682,52.30635477,28.88681875,56.9160663,0.782252971,Acidic Soil,Kidney Beans,Dap
21.8389607,0.482475603,116.1877265,5.685580561,65.09319546,58.60866095,60.47322956,1.125103371,Acidic Soil,Apple,Lime
30.14212976,0.785125382,51.52421292,7.856533339,53.80553823,43.49424039,50.19664922,0.818428767,Peaty Soil,Moth Beans,Dap
28.10569922,0.820351772,306.0816006,5.643902539,61.80233303,49.36722147,51.52119791,0.940737752,Acidic Soil,Banana,Dap
22.76464984,0.407690023,96.19787937,6.022646308,62.55797078,48.86170639,44.94821717,3.241983684,Acidic Soil,Apple,Dap
16.00591252,0.409135662,56.94585773,6.69173168,53.04134682,43.20653137,50.5363117,0.508978915,Neutral Soil,Peas,Dap
30.57536273,0.629652252,178.2658507,6.127500178,64.40445752,53.25502237,80.63077478,1.348293114,Acidic Soil,Pigeon Peas,Water Retaining Fertilizer
17.14604593,0.565793792,78.84502526,6.564031298,51.26601665,44.54488193,66.21939615,1.377913056,Loamy Soil,Chickpea,Dap
19.24382766,0.671766822,35.37845146,7.106094103,53.06316306,133.8488042,138.4961353,2.523081893,Loamy Soil,Peas,Water Retaining Fertilizer
29.90751261,0.713737604,23.50781821,7.193878522,52.90201578,65.2422448,60.93730143,2.016382799,Loamy Soil,Moth Beans,Balanced Npk Fertilizer
17.30896938,0.442309206,45.40980162,5.892589786,49.03246295,34.43176013,51.90313799,1.300846539,Acidic Soil,Peas,Urea
50.4943523,0.494810945,146.5126689,5.742202552,75.86263461,40.25068724,56.16653109,0.421347626,Acidic Soil,Adzuki Beans,Dap
24.50521496,0.554466879,80.35017274,6.493856666,59.56290106,90.49615736,71.89817705,1.965755364,Neutral Soil,Cotton,Water Retaining Fertilizer
33.02642445,0.540299109,93.55762103,6.168977322,62.37841333,46.50769314,55.54876074,2.179830899,Acidic Soil,Mango,Dap
23.06096362,0.685750945,259.3364141,7.380793274,75.70982965,62.09150832,80.30897055,1.795649621,Peaty Soil,Rice,Water Retaining Fertilizer
33.22249506,0.646441785,88.94745989,6.586360603,61.51195613,69.76014159,72.81677474,3.241983684,Acidic Soil,Ground Nut,Water Retaining Fertilizer
30.24839882,0.651713865,155.3254993,5.171960887,69.33526641,42.09546156,58.92079243,1.966498486,Acidic Soil,Sugarcane,Dap
25.59826894,0.436160648,97.29706591,6.583186473,53.50216467,61.06402049,54.16810573,2.138069105,Acidic Soil,Wheat,Water Retaining Fertilizer
17.28142399,0.647567665,83.91066654,7.025760302,52.80830991,71.50104502,112.3445447,1.672242203,Loamy Soil,Peas,Water Retaining Fertilizer
22.3923192,0.454832449,35.94795167,7.346747577,56.45792851,117.9922622,57.04252753,2.303909473,Neutral Soil,Lentil,Water Retaining Fertilizer
21.19322694,0.632003859,85.33869337,6.83039009,53.9290011,135.8897429,88.83312099,1.06689942,Loamy Soil,Maize,Water Retaining Fertilizer
28.93880603,0.562527821,47.86142351,4.4164068,54.72438347,28.9732437,45.77848971,0.973313146,Acidic Soil,Moth Beans,Dap
23.06528519,0.603095684,54.65227076,7.462303877,50.69646598,58.64465977,159.5640307,1.809934742,Peaty Soil,Lentil,Water Retaining Fertilizer
29.73494791,0.74455699,57.66609476,6.825272938,59.42422573,157.8173412,153.7218311,0.676219568,Loamy Soil,Mung Bean,Compost
4.011486444,0.698370421,46.17940026,3.908612908,55.75432366,0.0,49.68014649,2.39505601,Peaty Soil,Moth Beans,Dap
18.84753906,0.632861805,106.2865618,5.501266129,62.01440948,45.33521269,54.36044,0.0,Acidic Soil,Pomegranate,Dap
56.0775903,0.776309345,77.26867807,5.500158232,62.48668299,45.56218025,46.76733617,0.733591225,Acidic Soil,Adzuki Beans,Dap
17.58258733,0.374164963,69.06744832,6.701445601,51.63393089,29.15968708,41.46612776,1.464750622,Acidic Soil,Peas,Dap
23.70228166,0.641528241,57.22539913,6.84227105,56.26276473,152.1368295,145.0937645,1.545389524,Loamy Soil,Maize,Water Retaining Fertilizer
22.58425585,0.588251995,63.52042745,6.233086314,57.0419895,45.66434228,48.92568369,2.271384677,Acidic Soil,Cotton,Dap
28.11661263,0.413259775,58.41849754,6.703840799,59.94364433,177.3144812,68.82961654,1.015943627,Neutral Soil,Papaya,Water Retaining Fertilizer
22.34953017,0.6290184,134.7093953,6.085552127,62.1287586,46.4851509,60.98474546,1.741098508,Acidic Soil,Apple,Dap
26.15517733,0.513513568,16.3965345,7.467648324,51.67797824,60.19506628,0.0,0.817686139,Neutral Soil,Moth Beans,Muriate Of Potash
32.13692052,0.798922816,86.4351816,7.504684159,58.23827464,55.3562784,57.28950523,1.707666664,Peaty Soil,Black Gram,Organic Fertilizer
22.55728649,0.809170842,98.76583023,6.768349067,63.21806489,139.2875971,96.4333055,0.0,Loamy Soil,Pomegranate,Compost
42.88984214,0.630477406,39.97201983,6.166785807,52.70154468,32.47223638,64.08452761,2.300586537,Acidic Soil,Millet,Dap
21.27095792,0.604067971,140.7303362,5.50348928,53.49586905,22.7042234,62.02213806,0.854051686,Acidic Soil,Kidney Beans,Dap
28.21444773,0.545182623,214.8685665,6.310772436,84.03186424,102.761655,118.9387271,1.188141184,Neutral Soil,Papaya,Water Retaining Fertilizer
27.51542985,0.347865631,119.3686825,6.340107704,63.49764074,59.70657347,70.83812515,1.530734848,Acidic Soil,Wheat,Water Retaining Fertilizer
29.45462559,0.227436131,92.90753828,5.551810004,58.8121328,28.68845884,0.0,1.19905452,Acidic Soil,Mango,Dap
19.87148573,0.775711149,306.0816006,6.657515764,54.14652938,50.16075503,71.04572941,0.864911159,Loamy Soil,Pigeon Peas,Compost
24.10510028,0.400591333,56.97306963,7.985785544,57.35763347,51.98535896,45.96465595,1.837164265,Peaty Soil,Cotton,Muriate Of Potash
24.24847304,0.972361206,279.0923892,5.750526288,83.37843297,34.75719429,77.25424078,2.448811918,Peaty Soil,Rice,Dap
33.01741116,0.590116875,149.6844344,5.898223645,66.60457293,48.04349281,60.49070442,1.769417467,Acidic Soil,Ground Nut,Dap
4.011486444,0.616628731,116.1901987,5.784070737,55.88084006,0.0,50.30983753,0.811433128,Acidic Soil,Maize,Dap
16.17207447,0.501931315,38.48459564,6.197134147,51.07692958,36.69263235,48.53870651,2.286538489,Acidic Soil,Peas,Dap
24.18724211,0.71641272,103.5348269,7.993819464,65.23506189,55.89661188,56.72184018,0.929163285,Alkaline Soil,Orange,Compost
30.19613439,0.59333246,77.94656587,6.55934868,63.98777601,81.17806959,61.75072282,1.325470296,Acidic Soil,Sugarcane,Water Retaining Fertilizer
28.15003471,0.529297619,192.6609429,5.25176102,68.52491681,36.51274369,52.44703086,2.096899472,Acidic Soil,Pigeon Peas,Dap
26.97323349,0.677837078,128.3308013,6.557085242,59.36706647,66.42430773,70.00044359,1.402535789,Acidic Soil,Pigeon Peas,Water Retaining Fertilizer
21.78089343,0.551164874,110.429965,6.666075099,86.96971052,0.0,142.5227874,0.792359924,Neutral Soil,Pomegranate,Dap
50.17984508,0.691912299,49.43923298,6.26749933,56.61544338,75.11266847,50.23960598,1.792736667,Peaty Soil,Watermelon,Water Retaining Fertilizer
15.33716665,0.702540307,31.48407324,3.908612908,47.29027465,30.16581354,46.03111678,1.685194507,Acidic Soil,Peas,Urea
25.48442561,0.583363281,192.7953615,6.689924098,75.95331465,102.9858436,115.7483595,1.138217218,Neutral Soil,Papaya,Water Retaining Fertilizer
45.63211157,0.648193229,40.2052539,7.345599248,52.89973092,24.22483619,57.98675022,2.030424412,Loamy Soil,Millet,Dap
28.66310243,0.753480899,19.86569693,5.687725112,54.52933763,63.54368331,42.02898538,0.486782511,Acidic Soil,Muskmelon,Muriate Of Potash
19.07859168,0.498228627,150.1703351,5.756176635,58.76265293,31.37954522,65.37694218,1.717941627,Acidic Soil,Pigeon Peas,Dap
28.96083137,0.422391584,99.61262918,6.706548834,54.81966512,74.8680703,73.71408506,1.677012432,Neutral Soil,Wheat,Water Retaining Fertilizer
26.95099634,0.227436131,214.2175393,7.343770509,72.83604415,94.66894646,111.0201753,3.241983684,Loamy Soil,Rice,Water Retaining Fertilizer
38.54984962,0.740342091,67.45994925,6.532743114,61.06537065,77.54929107,48.41339357,1.822208289,Peaty Soil,Grapes,Muriate Of Potash
29.48644621,0.472845798,12.26297272,7.457514057,52.49470389,66.48068296,52.88932756,0.529038019,Alkaline Soil,Lentil,Compost
12.24905845,0.711216783,97.68658976,6.995066233,58.8245534,106.5290182,91.18607064,0.742108381,Loamy Soil,Orange,Compost
29.33002837,0.416498963,173.1738992,6.985416744,70.39250953,0.0,144.7391705,1.663359365,Neutral Soil,Sugarcane,Dap
28.89180013,0.681159401,306.0816006,6.248557285,69.31690257,0.0,78.72711661,2.458459935,Acidic Soil,Pigeon Peas,Dap
29.46292681,0.533784548,26.53656021,7.067530936,86.96971052,100.0846107,58.34670537,1.717794121,Neutral Soil,Lentil,Water Retaining Fertilizer
31.49151552,0.661217515,0.0,9.006044717,53.59305607,38.48001424,40.61873262,1.284445674,Peaty Soil,Moth Beans,Dap
26.46619008,0.731492765,49.24171859,7.815591231,53.09637435,56.9919779,56.62503703,1.136236589,Peaty Soil,Lentil,Organic Fertilizer
23.73209903,0.397685444,106.9414035,6.934529515,62.00916655,145.8796386,129.1811572,1.752654679,Neutral Soil,Pomegranate,Water Retaining Fertilizer
28.5692445,0.653089298,122.0678163,6.369120881,65.49860172,54.17882698,63.88014266,0.756478149,Acidic Soil,Sugarcane,Compost
38.78577363,0.752786432,47.61195885,6.243662379,51.78190294,32.01046076,44.84691203,2.10286771,Peaty Soil,Millet,Dap
27.46970601,0.227436131,70.944593,5.796185874,59.35391184,177.3144812,47.99494148,2.024054929,Acidic Soil,Tobacco,Muriate Of Potash
10.96507559,0.601271685,134.7248578,6.11093202,57.65944954,65.39953737,69.28845657,1.848783013,Acidic Soil,Orange,Water Retaining Fertilizer
29.05388955,0.379567073,306.0816006,5.756276965,63.28052942,36.42538007,54.59396756,3.241983684,Acidic Soil,Banana,Dap
18.49917848,0.649683408,59.24332504,7.651671095,50.67583494,44.33892206,67.96367323,1.76833553,Loamy Soil,Chickpea,Dap
25.42840509,0.596903724,96.63084445,6.468033261,60.34478573,177.3144812,53.3677058,1.015614468,Acidic Soil,Pomegranate,Water Retaining Fertilizer
22.27394399,0.695640511,262.5344497,6.465937566,78.38117347,60.13842735,94.05921112,3.241983684,Peaty Soil,Rice,Water Retaining Fertilizer
34.09664038,0.698796568,71.39307947,6.370377307,59.51523966,85.23521677,67.64726715,1.412134788,Loamy Soil,Black Gram,Water Retaining Fertilizer
25.19557629,0.579531017,97.48221288,5.967309041,60.16503779,51.87517711,53.21982054,2.143079533,Acidic Soil,Maize,Lime
16.74494667,0.46307837,132.9360811,5.333830041,54.29243064,33.64131247,50.78297646,1.355155246,Acidic Soil,Kidney Beans,Dap
22.36104192,0.458631164,107.6169335,5.55025702,52.86649342,29.37612577,54.88931877,1.429076032,Acidic Soil,Kidney Beans,Dap
18.77464849,0.972361206,52.5187921,6.096480789,50.61272817,25.2120363,44.4134779,1.257375523,Acidic Soil,Peas,Dap
20.28645596,0.624506462,73.11660892,5.621430522,50.25160168,31.86567743,49.16246773,1.481157746,Acidic Soil,Kidney Beans,Dap
31.84902548,0.729947307,107.6847015,5.571256768,57.55406839,42.97832294,51.33104294,1.989912497,Peaty Soil,Mango,Dap
30.54848917,0.455919564,76.38600921,5.627921298,57.72482753,48.45318611,46.80646149,2.183803395,Acidic Soil,Moth Beans,Dap
26.52285366,0.634118329,51.51748666,6.756507749,53.42267832,137.2179694,68.37606087,1.120161481,Loamy Soil,Watermelon,Water Retaining Fertilizer
50.51103507,0.633277585,139.2659189,6.355011127,69.11511351,60.22408437,84.85648287,1.324586824,Loamy Soil,Adzuki Beans,Water Retaining Fertilizer
31.470682,0.588146398,48.14914694,6.189503249,57.08235384,77.79840705,39.34724546,2.366155407,Acidic Soil,Mung Bean,Muriate Of Potash
16.58647949,0.750031944,46.10550193,6.31523538,48.31592815,37.94849348,54.90906738,1.474411001,Peaty Soil,Peas,Urea
27.43205461,0.506063799,74.18674054,6.020660294,57.40598654,49.22952733,45.11149536,0.0,Acidic Soil,Tobacco,Dap
17.9310586,0.59931949,93.43152711,7.013557592,57.82773094,161.1672372,0.0,0.892921745,Loamy Soil,Pomegranate,Muriate Of Potash
23.2169796,0.745885862,105.3765456,6.284556879,62.29520877,42.96736853,52.10366186,2.11632569,Peaty Soil,Banana,Dap
22.59426822,0.45377752,85.50955911,9.299600073,53.93849571,44.79806804,38.13226979,1.811315997,Peaty Soil,Moth Beans,Dap
23.8351658,0.472856442,119.2009407,5.526326481,61.05791595,51.33528798,51.60425742,1.749325598,Acidic Soil,Apple,Lime
24.39831088,0.553073159,124.8272842,6.088228513,59.89396346,41.88741211,53.34788608,1.602075446,Acidic Soil,Banana,Dap
33.60110746,0.522837049,93.00125214,6.091751991,61.08727149,48.63589872,49.14453368,1.471587574,Acidic Soil,Ground Nut,Dap
31.34301689,0.714550207,75.37938871,5.78388068,58.56635469,0.0,57.10293525,1.54740627,Acidic Soil,Grapes,Dap
18.99260048,0.460011839,130.6023423,5.593171897,54.77183704,37.36265388,55.90287815,1.354463737,Acidic Soil,Kidney Beans,Dap
20.94309955,0.602203387,123.3251059,5.524390715,61.9871582,0.0,50.37956427,1.523546822,Acidic Soil,Pomegranate,Dap
14.42327628,0.752562827,82.35039705,6.416879309,53.11641255,82.65859323,60.05614791,0.794445922,Acidic Soil,Grapes,Compost
29.84917675,0.536042985,0.0,7.141749519,69.34560969,93.00703532,88.65220536,0.0,Neutral Soil,Sugarcane,Compost
21.5384955,0.322676658,83.41810423,6.704535147,57.69513866,142.5517185,134.7366286,2.196342467,Neutral Soil,Wheat,Water Retaining Fertilizer
27.38060517,0.500699443,111.5568852,6.23673497,66.62704792,53.97675582,61.70124409,1.07419614,Acidic Soil,Banana,Water Retaining Fertilizer
22.2207757,0.458002436,107.7706233,6.381216183,58.7797483,77.72161187,0.0,0.819719742,Neutral Soil,Wheat,Muriate Of Potash
25.19342168,0.431301615,86.6803809,6.669387907,59.84759724,151.1745896,144.5627991,2.399192237,Neutral Soil,Maize,Water Retaining Fertilizer
19.39265761,0.737093947,277.7240114,5.137542294,73.9239385,33.85300851,62.9417338,0.585721483,Acidic Soil,Rice,Dap
22.2777865,0.493737236,105.4834095,6.784491024,57.09062718,114.9975066,97.05021204,2.268553135,Neutral Soil,Wheat,Water Retaining Fertilizer
19.80192407,0.598326621,127.462831,6.054203689,64.28456305,54.67990282,53.36595717,0.857254563,Acidic Soil,Apple,Compost
21.13137939,0.532438203,123.4876826,6.457673389,35.52771842,62.43948535,61.54305858,1.549438657,Acidic Soil,Pomegranate,Urea
28.06852029,0.675237829,52.97839653,5.922641588,58.49007095,59.87390228,47.9095782,2.108969679,Acidic Soil,Grapes,Muriate Of Potash
28.27880515,0.502527386,5.636220039,6.44807388,53.88371259,72.01657996,0.0,1.347202135,Acidic Soil,Muskmelon,Muriate Of Potash
28.15652391,0.494934897,80.36021744,6.446327651,57.9637022,52.51388406,62.87818642,2.374587215,Acidic Soil,Wheat,Water Retaining Fertilizer
30.05898784,0.972361206,106.5218192,6.079046652,59.93756989,0.0,159.5640307,2.294061597,Acidic Soil,Ground Nut,Dap
29.52383685,0.528046016,46.82344724,8.660603067,56.19999357,43.94201526,36.90959666,1.740463463,Peaty Soil,Moth Beans,Dap
27.09283443,0.452367567,55.20652555,6.704394765,54.24405946,143.8279536,153.0925065,2.509674335,Neutral Soil,Mung Bean,Water Retaining Fertilizer
24.30811991,0.519435719,173.5692606,6.23379023,61.94823665,43.9839596,63.90354706,1.132377867,Acidic Soil,Wheat,Dap
21.94872429,0.435248019,243.3010976,6.740888878,78.8876395,149.6304465,141.1326943,0.830920373,Neutral Soil,Papaya,Compost
28.82500607,0.421878763,64.94950541,3.900519193,53.4183975,25.29310474,38.75595119,1.561231699,Acidic Soil,Moth Beans,Dap
52.6137715,0.432949287,66.58816346,6.899768248,62.207093,0.0,110.3832234,1.093265207,Neutral Soil,Adzuki Beans,Dap
30.51397417,0.721561922,103.2843332,5.872976241,65.57728845,53.25684891,66.73436295,1.295667561,Peaty Soil,Banana,Lime
27.43318638,0.671903548,114.0922779,6.03896951,63.94267836,57.95482315,58.48065528,0.966978481,Acidic Soil,Banana,Compost
27.48554585,0.616593058,44.06691195,6.590034582,52.07805599,81.67476897,52.81887649,1.957021028,Acidic Soil,Lentil,Water Retaining Fertilizer
27.10766383,0.545012143,60.41851217,7.525495037,58.06089162,113.9817574,70.34663632,2.154824358,Neutral Soil,Cotton,Water Retaining Fertilizer
18.26172814,0.420003115,92.95689589,7.435340346,50.43699478,44.75559483,64.34819249,0.653732243,Neutral Soil,Chickpea,Dap
17.45545372,0.518113492,109.1370581,5.860281896,51.95228519,16.76311211,63.6486382,0.99292719,Acidic Soil,Kidney Beans,Dap
27.61373703,0.570784689,78.99185834,7.143641519,55.85775289,153.6203173,127.4713507,2.169481635,Neutral Soil,Wheat,Water Retaining Fertilizer
21.34222738,0.785753144,249.9801852,5.692239729,72.08912147,42.59125548,68.03560892,2.410625385,Peaty Soil,Rice,Dap
27.6310233,0.316029918,169.9492421,6.958098123,66.48197298,145.8137809,144.9836454,1.680524708,Neutral Soil,Wheat,Water Retaining Fertilizer
19.42455804,0.597416025,88.82443296,7.766095232,51.35537371,30.63327036,159.5640307,0.467808956,Alkaline Soil,Chickpea,Dap
29.95020255,0.618319755,150.9306532,5.684286725,60.50922698,41.47900159,53.31591186,0.906038436,Acidic Soil,Banana,Dap
18.91267888,0.702803892,152.7313039,5.794314884,54.75312283,34.00833,49.73100003,0.476551083,Acidic Soil,Kidney Beans,Dap
20.47474291,0.603196701,107.8534357,8.82843282,61.43337685,56.12030339,47.21916774,1.502634839,Acidic Soil,Pomegranate,Muriate Of Potash
29.76208077,0.637606786,68.20261076,6.572960847,62.76915859,101.5272975,69.27308039,0.651468561,Loamy Soil,Papaya,Compost
18.96583688,0.626362444,88.06879004,5.485902538,53.13241566,48.89202111,44.89334259,2.20615744,Acidic Soil,Maize,Dap
17.97453362,0.55367604,57.4438922,8.082068147,52.6478346,40.05353519,43.43274273,1.207334301,Peaty Soil,Chickpea,Dap
23.96248681,0.775788354,313.4424048,5.484360874,82.32123617,46.23195008,0.0,0.675826733,Acidic Soil,Rice,Dap
47.70585792,0.972361206,53.64981175,7.830567592,51.52958685,38.41234414,47.29090764,1.801929195,Peaty Soil,Millet,Dap
18.98956272,0.539026236,76.0349244,5.939849652,52.28823564,0.0,49.60994464,1.313741994,Acidic Soil,Kidney Beans,Dap
24.85861977,0.51360391,63.48184464,7.014413664,55.28261467,120.3379192,74.0528587,1.277570355,Neutral Soil,Cotton,Water Retaining Fertilizer
27.69003314,0.616370827,114.2035796,5.69416844,63.66065355,46.01365485,40.75990238,2.043600539,Acidic Soil,Banana,Dap
26.79708983,0.599822183,66.85813614,5.885700265,58.29995266,44.58127223,46.48567856,2.534680727,Acidic Soil,Tobacco,Dap
32.80768589,0.436525168,105.1364389,6.701563551,74.25238604,128.1456066,95.27700713,1.593332816,Neutral Soil,Papaya,Water Retaining Fertilizer
16.95048206,0.676634652,49.28675036,6.554473826,48.41614044,24.31149621,54.83364663,2.457751252,Loamy Soil,Peas,Urea
31.38889914,0.227436131,168.0241204,6.612058377,63.87507611,88.7088158,96.62714434,3.241983684,Neutral Soil,Wheat,Water Retaining Fertilizer
26.05435671,0.698532744,37.49672399,7.492232152,86.96971052,80.27408957,63.9822848,0.605517612,Loamy Soil,Lentil,Compost
28.93856489,0.669931594,59.94005131,6.647590044,60.80154412,85.35945695,52.23507702,0.901452586,Acidic Soil,Mung Bean,Compost
8.674734131,0.56955958,91.48536828,7.736111008,86.96971052,81.48207023,59.324817,1.695952107,Peaty Soil,Orange,Water Retaining Fertilizer
27.97447996,0.75479444,38.97450003,6.988407128,55.45913728,0.0,99.28278966,0.542575867,Loamy Soil,Lentil,Dap
18.79026727,0.457291727,38.39551897,6.313310604,52.73819251,42.25293593,52.56910836,0.894318288,Acidic Soil,Peas,Dap
50.92736256,0.455433626,53.18288697,3.908612908,59.32784975,28.45553022,40.72070807,2.205389566,Acidic Soil,Adzuki Beans,Dap
24.50863442,0.54969149,143.0550761,5.820485512,53.34034026,34.69118461,57.076637,0.423563686,Acidic Soil,Kidney Beans,Dap
26.02396836,0.921186115,228.0731423,5.200006126,75.25435863,36.05711225,69.40660961,2.254797524,Peaty Soil,Rice,Dap
50.17984508,0.656175736,101.2373235,5.903643565,50.75818023,31.72585259,63.36989892,0.445061022,Acidic Soil,Kidney Beans,Dap
19.99494509,0.972361206,102.7198197,6.006975897,52.71131211,24.53360499,60.05296306,1.97695037,Peaty Soil,Kidney Beans,Dap
27.35624099,0.777091155,105.3159828,6.046224096,61.70662899,47.72293649,59.07912209,0.86213745,Acidic Soil,Banana,Dap
23.39111461,0.780855046,84.69943905,6.059073783,57.48517249,44.7242059,63.95914116,1.3891694,Peaty Soil,Tobacco,Dap
26.19573716,0.680601229,18.83445139,6.277710421,53.03913332,82.30344813,43.18301215,0.657854702,Acidic Soil,Muskmelon,Muriate Of Potash
26.12932314,0.492653671,73.31239169,6.245808393,55.69188019,70.55468834,62.3036131,1.173665816,Acidic Soil,Grapes,Water Retaining Fertilizer
26.96930937,0.769529082,170.4211965,5.543659855,65.07964793,42.20678066,53.2512144,2.38851198,Peaty Soil,Sugarcane,Dap
4.011486444,0.575881068,75.74302913,6.249228362,65.07413875,93.0700739,68.76086248,1.969828865,Neutral Soil,Papaya,Water Retaining Fertilizer
18.60111447,0.468371484,22.48229565,6.4033407,52.6439655,24.44141753,48.77555339,1.120935109,Acidic Soil,Peas,Dap
32.65565295,0.636495418,52.13849195,6.699838707,53.22306186,80.39809171,60.75273821,1.890329168,Loamy Soil,Moth Beans,Water Retaining Fertilizer
4.011486444,0.63850153,144.6955226,5.894563437,63.76874738,54.14762941,48.77800242,1.14823474,Acidic Soil,Apple,Muriate Of Potash
14.7086562,0.518981421,48.4219077,6.009924064,53.81456378,31.05271711,48.03104702,1.254575607,Acidic Soil,Peas,Dap
29.98462118,0.771130981,38.27654855,7.153982023,55.87419302,152.8698156,70.39589116,1.132349399,Loamy Soil,Mung Bean,Balanced Npk Fertilizer
21.44963417,0.365786924,102.1338948,5.728215231,56.51783558,34.90144039,52.80186568,1.622906571,Acidic Soil,Wheat,Dap
17.18124504,0.701794262,54.17263476,6.612655682,51.29448507,39.01119848,57.32043729,1.139462463,Loamy Soil,Peas,Dap
23.95623432,0.494913637,79.18364798,6.14750522,57.45582103,78.59943008,50.87346135,1.821060169,Acidic Soil,Maize,Water Retaining Fertilizer
23.05670497,0.802837794,0.0,5.839823153,72.96269334,49.46817518,70.41136278,0.746938167,Acidic Soil,Rice,Dap
28.72949886,0.36660798,140.4084622,6.14392122,69.75762205,61.75600547,58.663575,1.920262796,Acidic Soil,Sugarcane,Water Retaining Fertilizer
20.43945956,0.56019505,57.85352753,5.475351641,55.89045619,55.57988434,41.06462474,1.232420505,Acidic Soil,Grapes,Muriate Of Potash
